Euclidean Distance for Fulton County-Georgia; 2013,,,,,,,,,,,,
Data downloaded on 21-February-2024,,,,,,,,,,,,
Year,County_FIPS,County,State,Euclidean Distance,Diagnosed Diabetes (Percentage) ,Obesity (Percentage) ,Physical Inactivity (Percentage) ,"Dentists: Rate per 100,000 (Rate)",Dentists: Number (Number) ,"Primary Care Physicians: Rate per 100,000 (Rate)",Primary Care Physicians: Number (Number) ,No Health Insurance (Percent) 
2013,55003,Ashland County,Wisconsin,0.233,7.9,24.7,20.7,68.29328863,11,175.1540707,27,8.287568647
2013,46129,Walworth County,South Dakota,0.233,6.9,22.5,21.7,57.16463415,3,112.4437781,6,12.88099655
2013,42041,Cumberland County,Pennsylvania,0.233,7.3,26.9,17.5,70.7442216,186,89.89396421,230,6.074709124
2013,29183,St. Charles County,Missouri,0.233,7,24.8,18.6,62.92974552,258,44.31270987,180,6.21646408
2013,18105,Monroe County,Indiana,0.233,8,21.3,21.7,61.48346738,86,58.02225086,86,8.615541543
2013,13117,Forsyth County,Georgia,0.233,9,23.5,18.5,38.81540011,101,38.66898946,97,9.717827177
2013,8001,Adams County,Colorado,0.233,7.9,26.1,21.5,67.60638909,353,46.54893505,242,13.2001261
2013,6031,Kings County,California,0.233,8,24.8,19.7,59.95711763,92,37.98496319,58,7.615825735
2013,34027,Morris County,New Jersey,0.234,6.3,19.8,19.5,114.4856658,585,101.0004337,496,5.639002558
2013,30077,Powell County,Montana,0.234,7.4,24.8,21.5,28.57551079,2,73.34604665,5,10.21860702
2013,27149,Stevens County,Minnesota,0.234,7,23.7,20.4,92.78350515,9,81.92524322,8,6.147484493
2013,20167,Russell County,Kansas,0.234,8.5,26.1,19,44.75607937,3,58.78894768,4,11.31284916
2013,13207,Monroe County,Georgia,0.234,8.1,22.8,20.7,17.41432154,5,60.62335069,17,13.65273775
2013,51683,Manassas City,Virginia,0.235,7.1,20.3,19,121.7570479,52,95.42685165,39,14.14591455
2013,46009,Bon Homme County,South Dakota,0.235,6.8,23.3,20.4,42.77159966,3,58.41121495,4,12.26480836
2013,27131,Rice County,Minnesota,0.235,7.1,24.3,21.3,52.03532455,35,87.94943653,59,6.362153344
2013,22103,St. Tammany Parish,Louisiana,0.235,8.2,26.2,22.3,83.15143956,224,79.33314607,209,8.04670099
2013,35013,Doña Ana County,New Mexico,0.236,7.7,25.5,21.2,59.1400762,131,62.82145149,139,14.81961127
2013,30053,Lincoln County,Montana,0.236,8.6,25.1,21.5,73.0816078,15,83.56682888,17,13.42352446
2013,49021,Iron County,Utah,0.236,7.3,21.6,19.4,42.9617145,26,36.96272046,21,11.02356031
2013,16057,Latah County,Idaho,0.236,7.2,25.6,16.7,49.61178776,20,73.47538575,30,9.024609751
2013,8005,Arapahoe County,Colorado,0.236,5.8,20.5,17.2,113.7578256,745,80.00584073,526,9.819679953
2013,1003,Baldwin County,Alabama,0.236,8,25.9,22.1,47.64014142,114,65.42019391,150,10.99706666
2013,12009,Brevard County,Florida,0.236,8.9,25.6,22.7,61.62548571,380,72.47817848,441,13.59549282
2013,56019,Johnson County,Wyoming,0.237,7,20.1,20.7,69.5813522,6,139.7298556,12,10.54718477
2013,41005,Clackamas County,Oregon,0.237,8.2,24.9,15,85.43630499,361,90.37087638,381,5.690362517
2013,39041,Delaware County,Ohio,0.237,7.1,26,19.4,60.70490169,134,141.8844882,303,4.350956321
2013,27145,Stearns County,Minnesota,0.237,7,25.9,20.6,81.78826905,130,97.50799195,158,5.473235066
2013,15001,Hawaii County,Hawaii,0.237,6.6,22.1,19.3,64.06907632,130,77.70237041,158,5.127351909
2013,51091,Highland County,Virginia,0.238,6.7,20.1,18.4,89.84725966,2,136.3636364,3,11.01754386
2013,41015,Curry County,Oregon,0.238,7.8,26.3,18.7,63.33657054,15,60.07294572,14,7.453416149
2013,33013,Merrimack County,New Hampshire,0.238,8.1,27.5,18.2,77.30066092,120,101.5580978,155,6.367193329
2013,55067,Langlade County,Wisconsin,0.238,7.1,25.8,20.9,56.40447134,11,83.68638527,16,7.722621681
2013,29165,Platte County,Missouri,0.238,8.2,26.6,16.7,58.02761378,63,77.91086246,83,8.454613735
2013,25003,Berkshire County,Massachusetts,0.238,7.4,23.1,19,91.7167352,118,117.2022381,146,3.114079283
2013,26019,Benzie County,Michigan,0.238,8.5,25.2,19.3,60.36327718,11,56.01613265,10,6.741402818
2013,17109,Mcdonough County,Illinois,0.238,7.9,23.4,19.3,33.54704041,9,44.37617341,13,6.633499171
2013,17029,Coles County,Illinois,0.238,6.9,21.8,21.2,55.59713461,26,71.45267253,36,7.78388782
2013,17069,Hardin County,Illinois,0.238,6.8,21.4,20.5,27.39726027,1,105.0420168,4,7.394894895
2013,17081,Jefferson County,Illinois,0.238,7.8,23.7,21.4,56.94606394,21,56.39854975,21,7.120919934
2013,8043,Fremont County,Colorado,0.238,7.1,21.4,19.6,32.21844103,16,48.04980467,23,8.929438028
2013,37009,Ashe County,North Carolina,0.239,6.9,23.8,19.7,44.92531167,12,51.53500699,14,13.70454078
2013,51133,Northumberland County,Virginia,0.239,7.1,19.9,18.2,116.3854019,14,74.57121551,9,10.70717792
2013,27021,Cass County,Minnesota,0.239,7.7,22.9,20.4,68.54009596,21,33.4135258,10,8.193548387
2013,27029,Clearwater County,Minnesota,0.239,7.5,24.2,18.6,34.98134328,3,33.27048908,3,9.230539815
2013,38039,Griggs County,North Dakota,0.24,7.1,24.5,20.2,43.84042087,1,45.31037608,1,8.95334174
2013,55029,Door County,Wisconsin,0.24,6.8,25.5,19.6,62.56379861,19,71.7128617,20,7.130852341
2013,49023,Juab County,Utah,0.24,8.6,24.4,21.5,41.13533525,5,57.74624649,7,10.73907334
2013,29197,Schuyler County,Missouri,0.24,7.1,22.9,21.2,24.8447205,1,66.16674019,3,13.00309598
2013,17157,Randolph County,Illinois,0.24,7.3,22.5,19.8,43.12918851,13,47.84536378,15,6.752256383
2013,17053,Ford County,Illinois,0.24,7,21.5,19.7,37.00688328,5,61.7808325,8,7.242081867
2013,17055,Franklin County,Illinois,0.24,8.5,24.2,19,40.0619625,15,36.78402522,14,8.115050529
2013,8083,Montezuma County,Colorado,0.24,6.5,20.6,17.9,64.94746896,17,106.0284762,28,13.14669888
2013,4005,Coconino County,Arizona,0.24,6.8,21.9,16.2,82.03954444,119,84.22175588,120,14.30899363
2013,47121,Meigs County,Tennessee,0.241,7.1,23.1,19.3,7.663422484,1,47.87743377,6,12.4436164
2013,27083,Lyon County,Minnesota,0.241,7.6,24.3,16.2,59.45067576,15,71.22788968,18,6.919072874
2013,27173,Yellow Medicine County,Minnesota,0.241,6.7,23.4,19.5,42.50345341,4,73.06889353,7,6.335782615
2013,41017,Deschutes County,Oregon,0.242,7.2,22.8,14.7,85.44880152,175,99.61887109,201,7.756741532
2013,46107,Potter County,South Dakota,0.242,7.3,21,20.3,40.4040404,1,46.23208507,1,9.515765766
2013,34003,Bergen County,New Jersey,0.242,6.4,20.3,22.7,132.4150599,1263,119.3042947,1110,7.262298972
2013,17041,Douglas County,Illinois,0.242,7.4,22.8,20.5,60.84575601,12,30.75345976,6,11.47581903
2013,12011,Broward County,Florida,0.242,7.9,23.7,23.8,83.01471323,1603,74.5108153,1459,14.99996807
2013,6027,Inyo County,California,0.242,7.2,19.6,17.9,68.52925672,13,83.12091322,15,7.916366258
2013,6039,Madera County,California,0.242,8.1,23.8,22,45.79386488,73,43.73704528,69,10.71544715
2013,51750,Radford City,Virginia,0.243,7.8,21,19.2,78.7926541,13,49.30156122,9,6.36257505
2013,37199,Yancey County,North Carolina,0.243,7.1,22.7,20.7,31.98805779,6,60.7768385,11,14.31069659
2013,35047,San Miguel County,New Mexico,0.243,8.9,22.9,20.3,55.24861878,15,36.84055408,10,10.51478084
2013,49037,San Juan County,Utah,0.243,8.6,22.7,21.5,96.62502588,14,65.4535934,10,14.09440593
2013,44009,Washington County,Rhode Island,0.243,7,23.1,18.7,60.49375153,79,88.27318563,111,3.716607394
2013,46117,Stanley County,South Dakota,0.243,8,26,22,32.98153034,1,96.12303749,3,10.14554795
2013,29189,St. Louis County,Missouri,0.243,9.1,28.1,22.3,89.55190952,893,126.8586145,1261,7.667762085
2013,8075,Logan County,Colorado,0.243,6.6,22.6,21.3,65.15567552,14,63.71165923,14,11.20545657
2013,8103,Rio Blanco County,Colorado,0.243,6.1,21.9,19.3,77.20815318,5,141.9110691,9,10.28424793
2013,51067,Franklin County,Virginia,0.244,8.4,23.4,20.4,16.38210346,9,39.16890701,22,8.77564071
2013,46059,Hand County,South Dakota,0.244,7.9,24.6,20.5,64.62035541,2,31.9795331,1,8.831282953
2013,38017,Cass County,North Dakota,0.244,7.8,28.2,20.6,82.54628488,154,101.1397251,186,7.980519644
2013,5147,Woodruff County,Arkansas,0.244,7.3,24.9,18.3,49.05166776,3,31.9284802,2,10.1750547
2013,48091,Comal County,Texas,0.245,7,20.1,19.9,67.43396615,118,65.52920904,108,14.8217636
2013,41033,Josephine County,Oregon,0.245,6.3,25.7,20,81.49774749,72,79.49757532,70,8.37646038
2013,27073,Lac Qui Parle County,Minnesota,0.245,6.7,24.3,20.4,44.88330341,3,91.92584648,6,6.035551881
2013,55025,Dane County,Wisconsin,0.246,6.3,22.9,15.4,73.41063319,414,133.384974,737,4.801880953
2013,41035,Klamath County,Oregon,0.246,8.1,28.1,20.4,86.93917108,61,109.1083664,75,9.528596962
2013,27163,Washington County,Minnesota,0.246,7.1,24.4,16.6,76.39868359,208,105.8476096,281,3.401219754
2013,24027,Howard County,Maryland,0.246,6.9,21.9,17.5,87.28690188,292,191.9561243,630,4.454441522
2013,25027,Worcester County,Massachusetts,0.246,8.4,26,22.4,75.40349571,650,100.3362228,832,3.013788669
2013,26105,Mason County,Michigan,0.246,7,25.7,20.4,57.85658374,17,75.43546839,22,6.509308815
2013,16043,Fremont County,Idaho,0.246,7.3,23.8,18,73.57268982,10,30.26176426,4,13.06175839
2013,6097,Sonoma County,California,0.246,6.5,22.1,14.5,96.73030972,470,101.0577377,495,7.680404124
2013,6033,Lake County,California,0.246,8.6,24.5,21,42.17200361,29,44.97588362,29,8.253677523
2013,51580,Covington City,Virginia,0.247,6.9,21,19.3,52.47507434,3,53.20092215,3,7.462686567
2013,34023,Middlesex County,New Jersey,0.247,9.1,24.7,24.2,88.40541492,761,97.72272029,804,7.664796564
2013,36049,Lewis County,New York,0.247,7.5,23.8,18.6,18.81609152,5,64.91770726,17,5.068281008
2013,41045,Malheur County,Oregon,0.247,7.2,24.6,20.3,75.72650112,24,29.04818772,9,10.89721405
2013,17085,Jo Daviess County,Illinois,0.247,7,21.5,19.6,63.81330052,14,47.08319601,10,7.055037013
2013,16085,Valley County,Idaho,0.247,6.3,21.1,18.7,49.0156033,6,144.165536,17,12.58337039
2013,13133,Greene County,Georgia,0.247,8.3,23.1,20.8,97.25634726,19,69.01311249,13,16.24971996
2013,53067,Thurston County,Washington,0.248,7.9,27.3,15.9,75.84477997,226,93.173827,274,6.778488036
2013,46033,Custer County,South Dakota,0.248,7,22.8,19.3,23.23150192,2,44.3606521,4,13.77308707
2013,33009,Grafton County,New Hampshire,0.248,7.6,25.8,18.3,84.59778094,78,190.7576275,173,6.629438062
2013,36097,Schuyler County,New York,0.248,7.3,23.3,19.8,28.16584047,5,62.19960418,11,5.194521346
2013,46123,Tripp County,South Dakota,0.248,7.1,22.1,18.8,107.739271,6,74.39092431,4,16.34824667
2013,46135,Yankton County,South Dakota,0.248,6.4,26.5,20,55.80117612,13,105.5316155,24,11.31639723
2013,17111,Mchenry County,Illinois,0.248,8.1,24.8,21.6,66.2119683,206,47.07605398,144,5.895180635
2013,13077,Coweta County,Georgia,0.248,8.9,23.2,21.6,36.67742538,55,47.72984905,72,11.88362493
2013,6101,Sutter County,California,0.248,7.5,25.1,22.8,80.75669019,80,76.77543186,74,8.705942017
2013,32510,Carson City,Nevada,0.249,6.5,22.2,16.6,91.53628397,54,71.3852304,40,13.18103915
2013,37175,Transylvania County,North Carolina,0.249,6.6,20.8,18.6,39.19794965,13,69.56925039,24,13.65492484
2013,36067,Onondaga County,New York,0.249,8.2,27.1,22,75.43804782,357,97.55800128,448,4.78565608
2013,30061,Mineral County,Montana,0.249,7.1,22.1,20.2,20.57613169,1,44.01408451,2,13.04601048
2013,50015,Lamoille County,Vermont,0.249,6.4,23.9,17.6,49.7588609,13,86.81583205,22,6.393418964
2013,45019,Charleston County,South Carolina,0.249,10.4,25.9,19.7,113.3106066,468,124.8860594,522,10.61829303
2013,13253,Seminole County,Georgia,0.249,7.7,21,20.3,43.49244319,4,99.25558313,8,16.59330986
2013,6093,Siskiyou County,California,0.249,6.5,20.4,19.8,70.26610454,31,80.93421205,35,7.44913928
2013,9003,Hartford County,Connecticut,0.249,8.5,27.4,22.8,107.5983382,965,96.26349207,856,5.545896428
2013,6023,Humboldt County,California,0.249,8.4,23.7,15.5,80.69840804,110,59.269357,80,7.404755484
2013,6055,Napa County,California,0.249,6.2,22.4,16.2,101.3163787,138,98.55477513,134,7.910883925
2013,36057,Montgomery County,New York,0.25,7.1,21.6,19,60.53513055,30,52.877771,26,5.513293666
2013,50023,Washington County,Vermont,0.25,7.3,23,16.7,85.04393937,51,102.8665478,60,4.065684915
2013,17033,Crawford County,Illinois,0.25,6.9,22.4,19.4,37.51540811,7,48.61711322,9,6.52582839
2013,51520,Bristol City,Virginia,0.251,6.9,20.4,19.7,35.18236191,6,57.70673438,10,8.243809524
2013,32017,Lincoln County,Nevada,0.251,7.7,20.9,20.3,22.09944751,1,38.76720295,2,11.96347032
2013,30029,Flathead County,Montana,0.251,5.9,21.8,17.1,68.2316927,74,90.69352203,96,10.84398858
2013,30043,Jefferson County,Montana,0.251,6.1,23.2,19.7,48.11547715,6,64.72491909,8,9.508849094
2013,30099,Teton County,Montana,0.251,7,23.6,20.3,47.85452225,3,32.00512082,2,12.36024845
2013,17005,Bond County,Illinois,0.251,7.1,21.8,20.3,18.07664497,3,55.34374616,9,6.925207756
2013,17007,Boone County,Illinois,0.251,7.6,26.7,20.1,35.74183111,19,54.94817818,29,8.196684284
2013,8009,Baca County,Colorado,0.251,7.2,19.1,20.3,56.91519636,2,84.38818565,3,12.6388357
2013,6009,Calaveras County,California,0.251,7,21.8,18.1,47.59741243,22,43.1890818,20,6.899365367
2013,6021,Glenn County,California,0.251,8,22.3,19.2,83.31886825,24,14.14277128,4,11.59998303
2013,56001,Albany County,Wyoming,0.252,6.6,21,16.8,47.86215699,18,77.02182285,30,13.13784123
2013,51199,York County,Virginia,0.252,6.8,23.3,21.8,53.58527815,38,122.834145,85,5.439208842
2013,53019,Ferry County,Washington,0.252,6.7,24.1,15.6,96.24639076,7,90.21781157,7,9.571428571
2013,46115,Spink County,South Dakota,0.252,7.3,25.1,20.4,63.80602967,4,31.65057762,2,12.29038421
2013,30097,Sweet Grass County,Montana,0.252,6.7,20.7,19.5,26.86005909,1,54.2888165,2,10.43607902
2013,19169,Story County,Iowa,0.252,7,25.6,18.4,51.27070935,51,65.14856928,64,5.363449373
2013,19173,Taylor County,Iowa,0.252,6.6,24.5,18.8,34.08316292,2,49.24491136,3,8.137992039
2013,16003,Adams County,Idaho,0.252,7.3,24.6,18.3,64.86486486,3,22.48706993,1,12.08307111
2013,16065,Madison County,Idaho,0.252,7.1,25.8,17,44.54260314,24,64.48732576,26,7.286726209
2013,13089,Dekalb County,Georgia,0.252,10.1,26.5,21.4,60.97255179,462,109.4475262,834,14.17308587
2013,6071,San Bernardino County,California,0.252,9.8,27.4,20.3,75.04408327,1647,59.5656005,1304,9.502020253
2013,9011,New London County,Connecticut,0.252,7.6,26,21.3,78.86758059,212,63.01910573,167,5.062645896
2013,53075,Whitman County,Washington,0.253,6.9,22.8,16.3,43.86606229,21,62.62626263,31,7.197334728
2013,34005,Burlington County,New Jersey,0.253,8,26.5,22.7,73.87958274,343,84.4163405,377,5.315387922
2013,36123,Yates County,New York,0.253,6.4,21.1,19.4,44.69182952,11,52.46166263,13,10.59708045
2013,51103,Lancaster County,Virginia,0.253,7.2,25.3,20.5,9.150805271,1,47.08984743,5,11.25406684
2013,29227,Worth County,Missouri,0.253,6.5,23.5,20.5,50.42864347,1,51.20327701,1,12.90545204
2013,24021,Frederick County,Maryland,0.253,8,27.6,18.7,66.82509336,187,61.0949574,162,6.088604092
2013,26081,Kent County,Michigan,0.253,8.7,29.3,19.2,76.89432046,506,93.82002344,618,6.353304023
2013,15009,Maui County,Hawaii,0.253,6.5,20.8,18.5,67.5918427,111,79.8084597,134,5.134037713
2013,16061,Lewis County,Idaho,0.253,7.9,25.2,19.8,53.83580081,2,26.0552371,1,12.85822021
2013,9007,Middlesex County,Connecticut,0.253,6.5,22.2,19.4,78.29617805,129,79.79858589,129,4.229564114
2013,37115,Madison County,North Carolina,0.254,6.8,21.6,21.1,23.25365082,5,55.19779209,12,11.75291317
2013,49051,Wasatch County,Utah,0.254,6.9,22.9,16.1,52.52536422,19,48.15864023,17,9.93997904
2013,25021,Norfolk County,Massachusetts,0.254,7,19.3,18.2,123.6706441,896,125.7384668,892,2.389742524
2013,16049,Idaho County,Idaho,0.254,7.1,27,20.3,41.07981221,7,89.16364501,15,13.86961364
2013,51720,Norton City,Virginia,0.255,6.7,20.5,19,136.3884343,5,75.28230866,3,7.56105721
2013,51049,Cumberland County,Virginia,0.255,7.8,20.5,19.9,10.32951141,1,40.26980771,4,9.389862753
2013,46043,Douglas County,South Dakota,0.255,7.1,23.3,17.8,35.44842255,1,34.41156228,1,13.68519383
2013,46079,Lake County,South Dakota,0.255,6.3,25.3,20.3,46.07870242,5,64.06149904,8,10.61992525
2013,37137,Pamlico County,North Carolina,0.255,8,24,18.8,32.404407,4,31.4589068,4,14.82923154
2013,36083,Rensselaer County,New York,0.255,7.9,23,20.4,41.81436916,67,46.80345081,74,4.578277318
2013,29057,Dade County,Missouri,0.255,7.8,23.2,21.3,13.15962627,1,66.06765328,5,15.38595574
2013,51127,New Kent County,Virginia,0.255,7,22.7,20.7,29.2923798,7,38.05818674,9,8.162520211
2013,48039,Brazoria County,Texas,0.255,7.5,23.6,22.9,58.20553137,221,64.12311638,244,15.63715212
2013,41049,Morrow County,Oregon,0.255,6.8,22.3,18.2,32.51239535,4,34.18803419,4,12.22484277
2013,27111,Otter Tail County,Minnesota,0.255,6.8,25.8,19.4,73.27715418,44,59.58359578,35,6.123586736
2013,21171,Monroe County,Kentucky,0.255,7,24.8,21.1,53.41404789,6,47.39785762,5,7.779255319
2013,26135,Oscoda County,Michigan,0.255,8,25,19.9,24.06449284,2,23.90057361,2,10.0762066
2013,26139,Ottawa County,Michigan,0.255,7,26.5,18.7,61.17189302,183,65.16537411,192,4.710256953
2013,27017,Carlton County,Minnesota,0.255,6.5,24,17.5,68.66434123,25,78.28007493,28,5.50717484
2013,17149,Pike County,Illinois,0.255,8,21.6,22.2,54.72704884,8,59.05899337,9,7.443682664
2013,51630,Fredericksburg City,Virginia,0.256,7.3,21.9,17.7,204.4629323,58,139.0207514,41,9.920948617
2013,27059,Isanti County,Minnesota,0.256,6.4,23.6,19.6,50.11215578,21,62.75797147,26,6.147482118
2013,17191,Wayne County,Illinois,0.256,6.9,21.2,20.4,25.0579465,4,43.66539829,7,9.223378703
2013,17049,Effingham County,Illinois,0.256,8,23.3,20,177.1710717,61,82.19580214,28,5.324132013
2013,46051,Grant County,South Dakota,0.257,6.3,23.7,22,66.49820455,5,100,7,12.51918813
2013,46053,Gregory County,South Dakota,0.257,7,22.9,21.4,50.28916269,2,71.10689737,3,15.59194814
2013,41007,Clatsop County,Oregon,0.257,8.5,26.9,16.5,69.3613968,29,69.26749623,28,8.766141058
2013,26001,Alcona County,Michigan,0.257,7.1,26.3,19.5,9.770395701,1,57.11565921,6,8.415766246
2013,17185,Wabash County,Illinois,0.257,7.7,21.5,20.2,44.63488663,5,35.74620197,4,6.500802568
2013,47063,Hamblen County,Tennessee,0.258,8.3,25,21.9,68.25091518,44,58.3627707,38,14.85607993
2013,41013,Crook County,Oregon,0.258,8.1,20.6,18.8,50.5070127,13,31.86616212,8,7.234617985
2013,41019,Douglas County,Oregon,0.258,8.9,27,17.7,79.47989784,89,64.65285011,72,7.225826833
2013,32015,Lander County,Nevada,0.258,7.3,22.7,21,17.24732666,1,36.27130939,2,12.92601829
2013,37187,Washington County,North Carolina,0.258,8.2,24.5,21.2,18.36210062,2,34.82803657,4,12.08338695
2013,30105,Valley County,Montana,0.258,7.7,25.2,23,26.53575693,2,95.12161979,7,10.67615658
2013,51113,Madison County,Virginia,0.258,7.7,22.1,20.9,35.86286042,5,22.53605769,3,9.958041958
2013,50027,Windsor County,Vermont,0.258,6.5,22.2,17.7,58.42325933,34,118.2076089,65,4.462344676
2013,27057,Hubbard County,Minnesota,0.258,6.7,21.8,19.2,27.63067004,6,50.49809484,11,6.779449404
2013,29217,Vernon County,Missouri,0.258,8.2,23.1,19.1,56.13676958,11,24.52422994,5,14.90138787
2013,27159,Wadena County,Minnesota,0.258,6.7,24.3,18.2,77.59046343,11,50.69892084,7,5.999101931
2013,21035,Calloway County,Kentucky,0.258,8.1,26.2,20.7,45.26091587,17,43.25699746,17,7.804946897
2013,51775,Salem City,Virginia,0.259,7,19.3,18.5,134.0007094,34,130.2288871,33,7.079173563
2013,51790,Staunton City,Virginia,0.259,7.1,20.1,20.1,85.73321383,22,43.66812227,11,7.938508065
2013,51045,Craig County,Virginia,0.259,6.9,20.6,18.3,61.66495375,3,39.39334253,2,8.046599837
2013,46027,Clay County,South Dakota,0.259,7.7,26.9,20.3,59.40594059,9,49.13659975,7,13.24610145
2013,51157,Rappahannock County,Virginia,0.259,6.7,20.9,19.1,27.00148508,2,41.32231405,3,10.96301858
2013,49019,Grand County,Utah,0.259,6.3,22,17.8,72.44127083,7,132.7072274,13,15.43526933
2013,48041,Brazos County,Texas,0.259,7.4,20.4,19.9,55.26679942,131,87.29117843,203,18.19750931
2013,47023,Chester County,Tennessee,0.259,8.4,23.3,20.8,28.56489945,5,22.94630564,4,11.91968951
2013,27113,Pennington County,Minnesota,0.259,7,23.2,20.5,65.31204644,9,72.07726683,10,4.182994623
2013,26077,Kalamazoo County,Michigan,0.259,6.9,27.9,18.6,75.44770746,197,102.2602523,272,5.143719526
2013,17199,Williamson County,Illinois,0.259,7,21.8,22.4,61.30474439,41,88.83535346,59,6.083904077
2013,18007,Benton County,Indiana,0.259,7.3,25.4,19.7,45.90314437,4,22.88067727,2,11.51320386
2013,12091,Okaloosa County,Florida,0.259,8.4,24.3,23.4,82.5303041,176,71.8917395,153,13.91929293
2013,6095,Solano County,California,0.259,8.7,28.4,17.8,96.96357889,438,80.996118,362,5.723879283
2013,8121,Washington County,Colorado,0.259,6.3,20.6,19.3,41.14379757,2,61.53846154,3,10.11481684
2013,51075,Goochland County,Virginia,0.26,7.3,20.7,19.8,27.46390458,7,73.67688592,18,4.835683268
2013,37055,Dare County,North Carolina,0.26,7.4,24.4,22.6,66.09210596,25,50.60324393,19,12.25037874
2013,37089,Henderson County,North Carolina,0.26,6.8,24,23,60.77258215,71,87.80446621,104,13.71321081
2013,35051,Sierra County,New Mexico,0.26,7.1,20.7,21.6,78.24726135,9,46.01085856,5,10.94499295
2013,51023,Botetourt County,Virginia,0.26,7.4,20.3,20.1,29.52814032,10,56.4921357,19,6.207322248
2013,41071,Yamhill County,Oregon,0.26,7.7,27.9,19.3,58.20452887,63,59.44419676,64,7.837527928
2013,27049,Goodhue County,Minnesota,0.26,8.4,27.4,19.5,47.94863242,23,82.04153893,38,6.058126336
2013,29151,Osage County,Missouri,0.26,7.3,24.9,19.6,22.42320054,3,22.16475803,3,9.854829704
2013,27147,Steele County,Minnesota,0.26,6.7,24.9,18.4,85.67833141,32,62.84839873,23,5.10714404
2013,25017,Middlesex County,Massachusetts,0.26,7.3,21.6,20.4,103.4840241,1671,128.3103607,2065,2.414920211
2013,27023,Chippewa County,Minnesota,0.26,7.7,24.5,23.1,48.55547463,6,93.5533254,11,7.40817597
2013,19153,Polk County,Iowa,0.26,8.3,28.5,21.4,77.28784085,384,96.90843872,479,5.412304252
2013,16045,Gem County,Idaho,0.26,6.5,23.6,21.6,40.42037187,8,64.16082981,12,13.03921569
2013,13085,Dawson County,Georgia,0.26,6.7,22,17.2,49.12797838,14,62.70054955,17,15.28511088
2013,4003,Cochise County,Arizona,0.26,8.3,26.8,21.9,61.08687029,77,56.49274225,72,11.94026592
2013,46065,Hughes County,South Dakota,0.261,8.1,27.8,20.9,67.81959986,12,74.98846331,13,8.855006597
2013,49029,Morgan County,Utah,0.261,6.7,21,16.7,23.70229912,3,80.24394158,10,7.22147651
2013,42071,Lancaster County,Pennsylvania,0.261,7.3,29.3,20.6,57.61742033,319,73.05123473,399,11.30644683
2013,29185,St. Clair County,Missouri,0.261,7.1,21.4,18.3,31.99658703,3,41.28393023,4,14.67903416
2013,26071,Iron County,Michigan,0.261,8.1,25.3,15.5,34.37902879,4,72.29351166,8,7.679738562
2013,23007,Franklin County,Maine,0.261,6.9,27.8,19.4,40.42173342,12,103.3815781,31,8.080161054
2013,17147,Piatt County,Illinois,0.261,7,21.7,19.6,23.87632066,4,55.02904311,9,5.478838546
2013,17051,Fayette County,Illinois,0.261,8,24.5,19.2,46.76393565,10,14.10835214,3,8.014179908
2013,53011,Clark County,Washington,0.262,8,29.2,17.1,70.19890341,359,75.8757409,377,7.848614102
2013,53029,Island County,Washington,0.262,7.4,25.3,16.6,72.0559978,63,43.01625317,37,6.513783083
2013,36009,Cattaraugus County,New York,0.262,8,24,22,45.79593332,35,46.13579742,35,6.468549291
2013,36033,Franklin County,New York,0.262,7.8,23.4,22.3,52.68037761,25,58.04062844,29,5.888922427
2013,36091,Saratoga County,New York,0.262,6.8,23.5,21.5,69.09365139,164,70.34364172,162,4.078334243
2013,55023,Crawford County,Wisconsin,0.262,6.9,26.8,19.1,49.76671851,8,74.90169153,12,6.200812938
2013,41031,Jefferson County,Oregon,0.262,7.5,27.7,19.7,47.86979416,12,56.32442871,14,9.219512195
2013,41067,Washington County,Oregon,0.262,7.9,23.5,13.4,94.871765,570,90.47014651,546,5.958508602
2013,27045,Fillmore County,Minnesota,0.262,6.5,21.7,19.1,56.4148371,12,37.85190442,8,7.782124586
2013,21239,Woodford County,Kentucky,0.262,7.5,24.6,22.3,48.01477378,13,67.25200822,18,6.303059047
2013,20179,Sheridan County,Kansas,0.262,8.4,24.7,22.8,40.3551251,1,79.36507937,2,7.655755016
2013,17125,Mason County,Illinois,0.262,7.3,22.7,20.9,38.81686204,5,30.36514082,4,7.295016077
2013,13257,Stephens County,Georgia,0.262,8.1,20.8,19.3,37.2231528,10,68.9470257,18,17.0512882
2013,8031,Denver County,Colorado,0.262,7.2,18.9,13.8,80.95993748,576,137.8582752,1014,10.90440728
2013,6049,Modoc County,California,0.262,7,19.6,20.9,69.27606512,6,57.05808513,5,8.970758302
2013,6051,Mono County,California,0.262,6.5,19.4,18.9,45.29327395,6,68.80418329,10,10.61213081
2013,51057,Essex County,Virginia,0.263,7.7,21.9,21.2,56.7483212,6,18.27652381,2,10.35791071
2013,51147,Prince Edward County,Virginia,0.263,9.6,23.3,21,41.03592924,9,56.50699817,13,9.176017072
2013,49025,Kane County,Utah,0.263,6.6,21.3,18.9,25.02502503,2,37.90750569,3,11.8047287
2013,41051,Multnomah County,Oregon,0.263,7.6,21.1,13.2,101.5712424,816,148.3503078,1210,6.858287267
2013,39001,Adams County,Ohio,0.263,7.1,24.7,22,39.93900225,11,43.58722894,12,9.459459459
2013,29083,Henry County,Missouri,0.263,7,23.4,22.6,72.0525984,16,63.41728574,14,13.63980215
2013,26039,Crawford County,Michigan,0.263,7.3,27.3,20.2,37.86731294,5,78.67820614,11,6.772171411
